Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Hemlock Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Ash Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Alder Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Beech Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Hawthorn Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Banana Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Yew Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Cypress Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Fir Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Hazel Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Hickory Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Elm Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Elder Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Holly Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Hornbeam Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Cedar Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Olive Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Sweetgum Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Locust Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Pear Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Maclura Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Brazilwood Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Logwood Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Rosewood Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Purpleheart Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Iroko Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Gingko Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Eucalyptus Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Box Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Syzgium Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Pink Ivory Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Leaves
appliedenergistics2:facade:0, Cable Facade - Spectral Moss
appliedenergistics2:facade:0, Cable Facade - Loamy Dirt
appliedenergistics2:facade:0, Cable Facade - White Sand
appliedenergistics2:facade:0, Cable Facade - White Sandstone
appliedenergistics2:facade:0, Cable Facade - Dried Sand
appliedenergistics2:facade:0, Cable Facade - Hardened Ice
appliedenergistics2:facade:0, Cable Facade - Ash Block
appliedenergistics2:facade:0, Cable Facade - Mud
appliedenergistics2:facade:0, Cable Facade - Flesh
appliedenergistics2:facade:0, Cable Facade - Celestial Crystal
appliedenergistics2:facade:0, Cable Facade - Biome Essence Ore
appliedenergistics2:facade:0, Cable Facade - Ender Amethyst Ore
appliedenergistics2:facade:0, Cable Facade - Block of Amethyst
appliedenergistics2:facade:0, Cable Facade - Hive Block
appliedenergistics2:facade:0, Cable Facade - Honey Block
appliedenergistics2:facade:0, Cable Facade - Bamboo Thatching
appliedenergistics2:facade:0, Cable Facade - Mud Bricks
appliedenergistics2:facade:0, Cable Facade - Sacred Oak Wood Planks
appliedenergistics2:facade:0, Cable Facade - Dungeon Wall
appliedenergistics2:facade:0, Cable Facade - Dungeon Ceiling
appliedenergistics2:facade:0, Cable Facade - Dungeon Floor
appliedenergistics2:facade:0, Cable Facade - Cracked Dungeon Wall
appliedenergistics2:facade:0, Cable Facade - Cracked Dungeon Ceiling
appliedenergistics2:facade:0, Cable Facade - Cracked Dungeon Floor
appliedenergistics2:facade:0, Cable Facade - Shielded Dungeon Floor
appliedenergistics2:facade:0, Cable Facade - Dungeon Lamp
appliedenergistics2:facade:0, Cable Facade - Broken Dungeon Lamp
appliedenergistics2:facade:0, Cable Facade - Minesweeper
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Aluminum Ore
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Platinum Ore
appliedenergistics2:facade:0, Cable Facade - Iridium Ore
appliedenergistics2:facade:0, Cable Facade - Mana Infused Ore
appliedenergistics2:facade:0, Cable Facade - Oil Sand
appliedenergistics2:facade:0, Cable Facade - Oil Shale
appliedenergistics2:facade:0, Cable Facade - Destabilized Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Energized Netherrack
appliedenergistics2:facade:0, Cable Facade - Resonant End Stone
appliedenergistics2:facade:0, Cable Facade - Oil Sand
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Silver
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Nickel
appliedenergistics2:facade:0, Cable Facade - Block of Platinum
appliedenergistics2:facade:0, Cable Facade - Block of Iridium
appliedenergistics2:facade:0, Cable Facade - Block of Mana Infused Metal
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Block of Electrum
appliedenergistics2:facade:0, Cable Facade - Block of Invar
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Constantan
appliedenergistics2:facade:0, Cable Facade - Block of Signalum
appliedenergistics2:facade:0, Cable Facade - Block of Lumium
appliedenergistics2:facade:0, Cable Facade - Block of Enderium
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:facade:0, Cable Facade - Black Rockwool
appliedenergistics2:facade:0, Cable Facade - Red Rockwool
appliedenergistics2:facade:0, Cable Facade - Green Rockwool
appliedenergistics2:facade:0, Cable Facade - Brown Rockwool
appliedenergistics2:facade:0, Cable Facade - Blue Rockwool
appliedenergistics2:facade:0, Cable Facade - Purple Rockwool
appliedenergistics2:facade:0, Cable Facade - Cyan Rockwool
appliedenergistics2:facade:0, Cable Facade - Light Gray Rockwool
appliedenergistics2:facade:0, Cable Facade - Gray Rockwool
appliedenergistics2:facade:0, Cable Facade - Pink Rockwool
appliedenergistics2:facade:0, Cable Facade - Lime Rockwool
appliedenergistics2:facade:0, Cable Facade - Yellow Rockwool
appliedenergistics2:facade:0, Cable Facade - Light Blue Rockwool
appliedenergistics2:facade:0, Cable Facade - Magenta Rockwool
appliedenergistics2:facade:0, Cable Facade - Orange Rockwool
appliedenergistics2:facade:0, Cable Facade - White Rockwool
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Thorium Ore
appliedenergistics2:facade:0, Cable Facade - Uranium Ore
appliedenergistics2:facade:0, Cable Facade - Boron Ore
appliedenergistics2:facade:0, Cable Facade - Lithium Ore
appliedenergistics2:facade:0, Cable Facade - Magnesium Ore
appliedenergistics2:facade:0, Cable Facade - Copper Block
appliedenergistics2:facade:0, Cable Facade - Tin Block
appliedenergistics2:facade:0, Cable Facade - Lead Block
appliedenergistics2:facade:0, Cable Facade - Thorium Block
appliedenergistics2:facade:0, Cable Facade - Uranium Block
appliedenergistics2:facade:0, Cable Facade - Boron Block
appliedenergistics2:facade:0, Cable Facade - Lithium Block
appliedenergistics2:facade:0, Cable Facade - Magnesium Block
appliedenergistics2:facade:0, Cable Facade - Graphite Block
appliedenergistics2:facade:0, Cable Facade - Beryllium Block
appliedenergistics2:facade:0, Cable Facade - Zirconium Block
appliedenergistics2:facade:0, Cable Facade - Manganese Block
appliedenergistics2:facade:0, Cable Facade - Aluminum Block
appliedenergistics2:facade:0, Cable Facade - Silver Block
appliedenergistics2:facade:0, Cable Facade - Manganese Oxide Block
appliedenergistics2:facade:0, Cable Facade - Manganese Dioxide Block
appliedenergistics2:facade:0, Cable Facade - Uranium-238 Block
appliedenergistics2:facade:0, Cable Facade - Neptunium-237 Block
appliedenergistics2:facade:0, Cable Facade - Plutonium-242 Block
appliedenergistics2:facade:0, Cable Facade - Americium-243 Block
appliedenergistics2:facade:0, Cable Facade - Curium-246 Block
appliedenergistics2:facade:0, Cable Facade - Berkelium-247 Block
appliedenergistics2:facade:0, Cable Facade - Californium-252 Block
appliedenergistics2:facade:0, Cable Facade - Supercold Ice
appliedenergistics2:facade:0, Cable Facade - Heavy Water Moderator
appliedenergistics2:facade:0, Cable Facade - Beryllium-Carbon Neutron Reflector
appliedenergistics2:facade:0, Cable Facade - Lead-Steel Neutron Reflector
appliedenergistics2:facade:0, Cable Facade - Glowing Mushroom Block
appliedenergistics2:facade:0, Cable Facade - Wasteland Earth
appliedenergistics2:facade:0, Cable Facade - Wasteland Portal
appliedenergistics2:facade:0, Cable Facade - Tritium Lamp
appliedenergistics2:facade:0, Cable Facade - Solidified Corium
appliedenergistics2:facade:0, Cable Facade - Exhausting Stone
appliedenergistics2:facade:0, Cable Facade - Exhausting Netherrack
appliedenergistics2:facade:0, Cable Facade - Exhausting Block
appliedenergistics2:facade:0, Cable Facade - Basalt Block
appliedenergistics2:facade:0, Cable Facade - Tiberium Ore
appliedenergistics2:facade:0, Cable Facade - Aurorium Ore
appliedenergistics2:facade:0, Cable Facade - Prometheum Ore
appliedenergistics2:facade:0, Cable Facade - Duranite Ore
appliedenergistics2:facade:0, Cable Facade - Valyrium Ore
appliedenergistics2:facade:0, Cable Facade - Vibranium Ore
appliedenergistics2:facade:0, Cable Facade - Karmesine Ore
appliedenergistics2:facade:0, Cable Facade - Ovium Ore
appliedenergistics2:facade:0, Cable Facade - Jauxum Ore
appliedenergistics2:facade:0, Cable Facade - Palladium Ore
appliedenergistics2:facade:0, Cable Facade - Uru Ore
appliedenergistics2:facade:0, Cable Facade - Osram Ore
appliedenergistics2:facade:0, Cable Facade - Eezo Ore
appliedenergistics2:facade:0, Cable Facade - Abyssum Ore
appliedenergistics2:facade:0, Cable Facade - Tiberium Block
appliedenergistics2:facade:0, Cable Facade - Aurorium Block
appliedenergistics2:facade:0, Cable Facade - Prometheum Block
appliedenergistics2:facade:0, Cable Facade - Duranite Block
appliedenergistics2:facade:0, Cable Facade - Valyrium Block
appliedenergistics2:facade:0, Cable Facade - Vibranium Block
appliedenergistics2:facade:0, Cable Facade - Karmesine Block
appliedenergistics2:facade:0, Cable Facade - Ovium Block
appliedenergistics2:facade:0, Cable Facade - Jauxum Block
appliedenergistics2:facade:0, Cable Facade - Palladium Block
appliedenergistics2:facade:0, Cable Facade - Uru Block
appliedenergistics2:facade:0, Cable Facade - Osram Block
appliedenergistics2:facade:0, Cable Facade - Abyssum Block
appliedenergistics2:facade:0, Cable Facade - Eezo Block
appliedenergistics2:facade:0, Cable Facade - Terrax Block
appliedenergistics2:facade:0, Cable Facade - Triberium Block
appliedenergistics2:facade:0, Cable Facade - Fractum Block
appliedenergistics2:facade:0, Cable Facade - Violium Block
appliedenergistics2:facade:0, Cable Facade - Proxii Block
appliedenergistics2:facade:0, Cable Facade - Tritonite Block
appliedenergistics2:facade:0, Cable Facade - Ignitz Block
appliedenergistics2:facade:0, Cable Facade - Imperomite Block
appliedenergistics2:facade:0, Cable Facade - Solarium Block
appliedenergistics2:facade:0, Cable Facade - Nihilite Block
appliedenergistics2:facade:0, Cable Facade - Adamant Block
appliedenergistics2:facade:0, Cable Facade - Dyonite Block
appliedenergistics2:facade:0, Cable Facade - Nucleum Block
appliedenergistics2:facade:0, Cable Facade - Lumix Block
appliedenergistics2:facade:0, Cable Facade - Seismum Block
